,median_rent_pct_income,median_rent_pct_income_moe,zip
26218,19.3,20.8,74572
26219,18.3,25.9,74574
26220,-666666666.0,-222222222.0,74576
26221,21.7,3.7,74577
26222,33.0,7.3,74578
26223,25.1,2.0,74601
26224,27.2,6.3,74604
26225,25.4,8.5,74630
26226,23.3,2.4,74631
26227,17.5,13.4,74632
26228,-666666666.0,-222222222.0,74633
26229,22.9,16.7,74636
26230,22.5,6.8,74637
26231,17.5,3.7,74640
26232,26.3,19.1,74641
26233,51.0,-333333333.0,74643
26234,13.1,54.3,74644
26235,-666666666.0,-222222222.0,74646
26236,27.5,2.5,74647
26237,25.8,21.1,74650
26238,12.2,2.4,74651
26239,19.4,4.5,74652
26240,26.7,4.0,74653
26241,29.6,2.2,74701
26242,24.7,19.1,74720
26243,-666666666.0,-222222222.0,74721
26244,21.3,18.9,74722
26245,35.0,15.0,74723
26246,-666666666.0,-222222222.0,74724
26247,31.3,3.7,74726
26248,24.9,5.1,74727
26249,25.9,4.0,74728
26250,21.7,8.6,74729
26251,25.3,5.1,74730
26252,24.6,36.1,74731
26253,22.4,6.5,74733
26254,17.5,70.0,74734
26255,24.4,7.6,74735
26256,13.3,7.9,74736
26257,-666666666.0,-222222222.0,74737
26258,36.0,15.1,74738
26259,29.1,6.2,74740
26260,16.5,17.5,74741
26261,28.2,2.7,74743
26262,28.3,2.3,74745
26263,38.2,1.5,74747
26264,32.3,15.7,74748
26265,45.0,9.5,74750
26266,-666666666.0,-222222222.0,74753
26267,-666666666.0,-222222222.0,74754
26268,-666666666.0,-222222222.0,74755
26269,22.5,22.4,74756
26270,19.8,19.0,74759
26271,45.0,19.4,74760
26272,-666666666.0,-222222222.0,74761
26273,30.5,7.1,74764
26274,18.3,3.1,74766
26275,27.5,1.8,74801
26276,26.2,2.2,74804
26277,25.5,1.7,74820
26278,24.4,3.3,74824
26279,39.3,38.9,74825
26280,27.5,19.0,74826
26281,17.5,32.7,74827
26282,31.1,12.8,74829
26283,17.5,34.1,74830
26284,15.2,7.1,74831
26285,36.8,9.6,74832
26286,14.5,8.7,74833
26287,28.3,5.9,74834
26288,-666666666.0,-222222222.0,74836
26289,32.5,40.8,74837
26290,45.0,39.5,74839
26291,32.8,13.0,74840
26292,-666666666.0,-222222222.0,74842
26293,-666666666.0,-222222222.0,74843
26294,13.8,7.1,74844
26295,29.2,15.2,74845
26296,23.3,7.6,74848
26297,26.4,3.1,74849
26298,40.0,53.9,74850
26299,21.1,4.8,74851
26300,26.7,20.1,74852
26301,29.3,4.3,74854
26302,22.8,2.3,74855
26303,24.8,8.4,74856
26304,24.5,5.3,74857
26305,22.6,4.2,74859
26306,27.3,8.8,74860
26307,26.5,3.9,74864
26308,18.7,4.1,74865
26309,-666666666.0,-222222222.0,74866
26310,17.5,17.6,74867
26311,28.4,2.1,74868
26312,9.0,-333333333.0,74869
26313,19.0,2.9,74871
26314,21.1,2.1,74872
26315,25.6,4.4,74873
26316,18.5,16.5,74875
26317,30.6,3.7,74878
26318,19.7,3.2,74880
26319,32.6,0.9,74881
26320,33.1,7.7,74883
26321,31.3,8.0,74884
26322,27.0,5.3,74901
26323,25.2,3.9,74902
26324,23.5,3.6,74930
26325,15.4,7.0,74931
26326,24.8,13.5,74932
26327,23.2,2.6,74935
26328,27.5,6.4,74936
26329,30.2,4.5,74937
26330,21.3,24.5,74939
26331,24.6,12.3,74940
26332,22.8,4.2,74941
26333,27.0,5.1,74942
26334,-666666666.0,-222222222.0,74943
26335,24.4,11.9,74944
26336,51.0,-333333333.0,74945
26337,-666666666.0,-222222222.0,74946
26338,27.5,31.9,74947
26339,28.6,5.7,74948
26340,-666666666.0,-222222222.0,74949
26341,32.2,7.9,74951
26342,29.2,3.6,74953
26343,24.3,2.7,74954
26344,27.3,2.9,74955
26345,19.8,2.9,74956
26346,20.5,9.5,74957
26347,28.8,3.6,74959
26348,29.2,2.5,74960
26349,25.4,5.7,74962
26350,-666666666.0,-222222222.0,74963
26351,19.9,12.5,74964
26352,21.0,4.4,74965
26353,27.5,7.5,74966
26354,29.8,1.9,75001
26355,35.8,4.3,75002
26356,29.1,2.0,75006
26357,30.5,2.1,75007
26358,36.8,8.9,75009
26359,28.6,2.3,75010
26360,30.0,3.7,75013
26361,25.4,1.9,75019
26362,30.6,3.6,75020
26363,28.4,7.8,75021
26364,30.4,10.4,75022
26365,29.0,2.4,75023
26366,24.4,1.4,75024
26367,27.6,3.4,75025
26368,27.9,2.2,75028
26369,29.3,3.1,75032
26370,27.8,2.6,75033
26371,28.3,1.6,75034
26372,27.2,2.3,75035
26373,24.4,8.1,75036
26374,28.2,1.6,75038
26375,23.7,1.7,75039
26376,33.8,1.7,75040
26377,32.5,3.3,75041
26378,37.4,3.6,75042
26379,34.9,2.8,75043
26380,30.8,3.4,75044
26381,30.7,6.3,75048
26382,31.5,3.3,75050
26383,35.3,2.9,75051
26384,34.7,1.9,75052
26385,28.0,5.0,75054
26386,27.5,1.3,75056
26387,27.8,2.5,75057
26388,22.5,2.0,75058
26389,31.2,3.7,75060
26390,34.0,2.6,75061
26391,31.0,2.6,75062
26392,23.7,1.3,75063
26393,28.7,12.6,75065
26394,31.3,2.2,75067
26395,27.4,2.9,75068
26396,32.0,3.1,75069
26397,28.3,1.6,75070
26398,35.7,6.0,75071
26399,28.1,3.1,75072
26400,28.6,1.3,75074
26401,29.1,2.3,75075
26402,27.8,8.7,75076
26403,35.2,3.8,75077
26404,28.6,5.6,75078
26405,31.3,2.1,75080
26406,30.0,2.4,75081
26407,28.9,2.3,75082
26408,31.6,3.4,75087
26409,29.9,5.7,75088
26410,36.2,16.7,75089
26411,34.7,3.3,75090
26412,32.9,6.4,75092
26413,28.1,1.4,75093
26414,51.0,-333333333.0,75094
26415,30.8,3.8,75098
26416,24.1,10.8,75101
26417,17.1,1.9,75102
26418,32.0,2.7,75103
26419,36.3,7.3,75104
26420,-666666666.0,-222222222.0,75105
26421,38.6,18.2,75109
26422,28.5,3.4,75110
26423,19.6,12.2,75114
26424,39.6,3.8,75115
26425,33.6,12.7,75116
26426,29.5,7.3,75117
26427,29.7,4.9,75119
26428,30.2,19.2,75124
26429,24.9,10.3,75125
26430,34.0,3.1,75126
26431,18.6,6.4,75127
26432,-666666666.0,-222222222.0,75132
26433,40.9,8.4,75134
26434,26.0,6.2,75135
26435,40.8,7.4,75137
26436,32.2,20.5,75140
26437,45.2,14.7,75141
26438,24.9,5.9,75142
26439,35.7,9.8,75143
26440,29.0,3.3,75144
26441,44.4,7.0,75146
26442,33.8,5.7,75147
26443,25.3,5.6,75148
26444,34.4,4.3,75149
26445,34.7,4.0,75150
26446,18.7,3.0,75152
26447,21.2,3.7,75153
26448,42.3,5.7,75154
26449,19.0,9.2,75155
26450,37.3,4.6,75156
26451,-666666666.0,-222222222.0,75157
26452,26.4,26.4,75158
26453,34.9,18.5,75159
26454,34.9,6.6,75160
26455,33.0,1.4,75161
26456,32.7,3.3,75163
26457,26.6,4.8,75164
26458,28.2,1.3,75165
26459,26.4,10.7,75166
26460,27.8,8.7,75167
26461,25.9,6.3,75169
26462,28.6,19.1,75172
26463,18.2,1.5,75173
26464,33.4,4.5,75180
26465,51.0,-333333333.0,75181
26466,51.0,-333333333.0,75182
26467,39.8,7.3,75189
26468,25.5,1.9,75201
26469,21.9,4.3,75202
26470,30.3,3.6,75203
26471,26.8,1.3,75204
26472,26.2,3.5,75205
26473,27.2,1.0,75206
26474,26.7,2.6,75207
26475,31.4,1.8,75208
26476,28.3,5.9,75209
26477,32.7,5.6,75210
26478,34.0,1.9,75211
26479,27.1,4.0,75212
26480,29.6,2.8,75214
26481,33.8,8.1,75215
26482,34.8,3.6,75216
26483,35.2,4.1,75217
26484,30.0,4.6,75218
26485,25.3,1.8,75219
26486,29.2,2.5,75220
26487,23.8,4.3,75223
26488,37.4,5.7,75224
26489,29.7,8.8,75225
26490,33.2,3.1,75226
26491,29.6,2.8,75227
26492,34.4,3.8,75228
26493,28.7,4.0,75229
26494,31.0,3.2,75230
26495,31.4,2.2,75231
26496,34.5,6.6,75232
26497,49.2,9.6,75233
26498,28.5,3.0,75234
26499,32.0,3.4,75235
26500,38.3,2.4,75236
26501,37.9,3.6,75237
26502,35.2,3.3,75238
26503,33.3,3.8,75240
26504,43.3,4.7,75241
26505,35.5,1.9,75243
26506,26.6,3.6,75244
26507,27.4,2.3,75246
26508,51.0,-333333333.0,75247
26509,27.4,1.6,75248
26510,43.8,6.1,75249
26511,22.9,1.6,75251
26512,33.2,3.3,75252
26513,38.8,6.1,75253
26514,29.3,2.1,75254
26515,-666666666.0,-222222222.0,75261
26516,-666666666.0,-222222222.0,75270
26517,31.5,1.6,75287
26518,-666666666.0,-222222222.0,75390
26519,29.5,4.0,75401
26520,30.8,3.8,75402
26521,27.3,4.3,75407
26522,34.2,13.0,75409
26523,21.3,3.0,75410
26524,19.6,4.2,75411
26525,25.6,14.3,75412
26526,39.4,19.9,75413
26527,34.4,8.7,75414
26528,-666666666.0,-222222222.0,75415
26529,24.0,5.4,75416
26530,43.0,4.4,75417
26531,24.9,9.3,75418
26532,-666666666.0,-222222222.0,75420
26533,19.3,25.2,75421
26534,22.3,1.3,75422
26535,27.8,3.0,75423
26536,41.7,10.1,75424
26537,42.2,12.4,75426
26538,31.9,4.3,75428
26539,-666666666.0,-222222222.0,75429
26540,47.9,36.5,75431
26541,32.7,5.5,75432
26542,31.5,2.1,75433
26543,-666666666.0,-222222222.0,75434
26544,30.3,4.1,75435
26545,28.0,9.9,75436
26546,43.1,7.5,75437
26547,25.2,16.6,75438
26548,30.8,9.7,75439
26549,31.4,3.8,75440
26550,-666666666.0,-222222222.0,75441
26551,20.0,6.1,75442
26552,28.3,2.8,75446
26553,-666666666.0,-222222222.0,75447
26554,17.0,1.9,75448
26555,14.7,22.7,75449
26556,-666666666.0,-222222222.0,75450
26557,-666666666.0,-222222222.0,75451
26558,30.8,11.7,75452
26559,19.9,12.8,75453
26560,29.4,8.9,75454
26561,31.0,4.5,75455
26562,22.7,6.6,75457
26563,38.5,6.6,75459
26564,29.4,2.7,75460
26565,23.4,9.8,75462
26566,-666666666.0,-222222222.0,75468
26567,-666666666.0,-222222222.0,75469
26568,-666666666.0,-222222222.0,75470
26569,44.3,1.6,75471
26570,26.1,4.3,75472
26571,18.1,3.0,75473
26572,33.2,5.4,75474
26573,-666666666.0,-222222222.0,75475
26574,-666666666.0,-222222222.0,75476
26575,51.0,-333333333.0,75477
26576,-666666666.0,-222222222.0,75478
26577,19.0,3.9,75479
26578,-666666666.0,-222222222.0,75480
26579,-666666666.0,-222222222.0,75481
26580,25.6,3.6,75482
26581,-666666666.0,-222222222.0,75486
26582,34.5,24.4,75487
26583,-666666666.0,-222222222.0,75488
26584,24.9,3.1,75489
26585,45.0,42.8,75490
26586,24.4,4.8,75491
26587,-666666666.0,-222222222.0,75492
26588,37.9,41.1,75493
26589,31.9,4.3,75494
26590,26.7,4.1,75495
26591,22.1,7.4,75496
26592,41.7,23.9,75497
26593,31.0,3.9,75501
26594,30.7,2.6,75503
26595,18.5,16.7,75550
26596,32.9,16.6,75551
26597,20.0,10.3,75554
26598,19.3,82.1,75555
26599,23.7,4.8,75556
26600,-666666666.0,-222222222.0,75558
26601,25.0,6.6,75559
26602,9.0,-333333333.0,75560
26603,37.2,8.0,75561
26604,-666666666.0,-222222222.0,75562
26605,24.9,19.2,75563
26606,-666666666.0,-222222222.0,75564
26607,-666666666.0,-222222222.0,75565
26608,-666666666.0,-222222222.0,75566
26609,31.5,2.6,75567
26610,28.8,4.7,75568
26611,40.9,9.3,75569
26612,18.8,5.2,75570
26613,19.1,7.0,75571
26614,32.3,7.4,75572
26615,13.3,1.4,75573
26616,-666666666.0,-222222222.0,75574
26617,29.4,6.8,75601
26618,34.6,3.5,75602
26619,23.4,8.6,75603
26620,30.1,3.6,75604
26621,28.9,3.2,75605
26622,41.1,10.2,75630
26623,37.6,6.4,75631
26624,27.6,2.8,75633
26625,23.7,7.5,75638
26626,-666666666.0,-222222222.0,75639
26627,18.5,7.6,75640
26628,-666666666.0,-222222222.0,75641
26629,-666666666.0,-222222222.0,75642
26630,15.0,5.4,75643
26631,27.3,1.7,75644
26632,37.7,7.5,75645
26633,23.5,3.7,75647
26634,19.4,4.8,75650
26635,28.4,3.7,75651
26636,26.4,4.4,75652
26637,29.3,7.4,75654
26638,31.7,3.0,75656
26639,32.2,8.2,75657
26640,-666666666.0,-222222222.0,75658
26641,-666666666.0,-222222222.0,75659
26642,36.0,11.2,75661
26643,29.3,5.8,75662
26644,17.5,17.0,75667
26645,32.9,15.7,75668
26646,-666666666.0,-222222222.0,75669
26647,33.1,5.5,75670
26648,-666666666.0,-222222222.0,75671
26649,23.7,5.0,75672
26650,-666666666.0,-222222222.0,75680
26651,28.6,46.5,75681
26652,-666666666.0,-222222222.0,75682
26653,34.3,26.1,75683
26654,20.3,8.8,75684
26655,29.4,3.4,75686
26656,-666666666.0,-222222222.0,75687
26657,-666666666.0,-222222222.0,75689
26658,24.2,23.7,75691
26659,30.0,18.3,75692
26660,17.3,10.0,75693
26661,-666666666.0,-222222222.0,75694
26662,27.7,3.3,75701
26663,30.6,5.1,75702
26664,29.8,1.9,75703
26665,51.0,-333333333.0,75704
26666,18.6,2.1,75705
26667,23.9,23.1,75706
26668,29.9,6.9,75707
26669,23.4,12.6,75708
26670,22.5,4.0,75709
26671,-666666666.0,-222222222.0,75711
26672,22.6,2.7,75750
26673,30.0,4.6,75751
26674,32.9,45.4,75752
26675,27.6,44.5,75754
26676,24.3,3.3,75755
26677,25.6,11.2,75756
26678,26.3,3.8,75757
26679,34.4,7.8,75758
26680,-666666666.0,-222222222.0,75759
26681,40.3,24.1,75760
26682,24.2,13.8,75762
26683,21.1,3.3,75763
26684,9.0,-333333333.0,75764
26685,37.6,5.6,75765
26686,28.8,5.7,75766
26687,22.1,13.6,75770
26688,27.1,2.8,75771
26689,27.3,6.2,75773
26690,24.1,13.1,75778
26691,-666666666.0,-222222222.0,75779
26692,45.0,31.2,75780
26693,-666666666.0,-222222222.0,75782
26694,30.1,8.1,75783
26695,-666666666.0,-222222222.0,75784
26696,19.9,4.1,75785
26697,-666666666.0,-222222222.0,75788
26698,23.7,11.3,75789
26699,26.8,3.9,75790
26700,28.7,8.3,75791
26701,27.9,7.0,75792
26702,35.1,10.3,75801
26703,51.0,-333333333.0,75803
26704,24.6,6.2,75831
26705,22.2,6.3,75833
26706,30.9,4.3,75835
26707,-666666666.0,-222222222.0,75838
26708,26.5,15.3,75839
26709,36.1,13.2,75840
26710,27.8,3.6,75844
26711,25.3,10.4,75845
26712,32.0,9.5,75846
26713,13.8,9.6,75847
26714,-666666666.0,-222222222.0,75848
26715,-666666666.0,-222222222.0,75849
26716,-666666666.0,-222222222.0,75850
26717,22.5,13.7,75851
26718,14.0,101.5,75852
26719,-666666666.0,-222222222.0,75853
26720,29.3,6.4,75855
26721,-666666666.0,-222222222.0,75856
26722,-666666666.0,-222222222.0,75858
26723,51.0,-333333333.0,75859
26724,22.5,11.9,75860
26725,39.0,37.3,75861
26726,31.2,9.1,75862
26727,-666666666.0,-222222222.0,75865
26728,-666666666.0,-222222222.0,75884
26729,-666666666.0,-222222222.0,75886
26730,29.7,2.7,75901
26731,21.4,7.0,75903
26732,33.1,3.1,75904
26733,23.7,19.4,75925
26734,9.0,-333333333.0,75926
26735,-666666666.0,-222222222.0,75928
26736,40.9,39.4,75929
26737,21.6,3.2,75930
26738,19.1,6.7,75931
26739,26.7,3.5,75932
26740,-666666666.0,-222222222.0,75933
26741,-666666666.0,-222222222.0,75934
26742,22.7,1.7,75935
26743,12.9,1.5,75936
26744,12.0,3.3,75937
26745,9.0,-333333333.0,75938
26746,27.6,3.4,75939
26747,24.3,11.5,75941
26748,-666666666.0,-222222222.0,75942
26749,51.0,-333333333.0,75943
26750,-666666666.0,-222222222.0,75944
26751,29.4,10.8,75946
26752,23.2,3.3,75948
26753,21.4,7.6,75949
26754,34.8,6.2,75951
26755,51.0,-333333333.0,75954
26756,28.7,4.5,75956
26757,-666666666.0,-222222222.0,75959
26758,-666666666.0,-222222222.0,75960
26759,43.3,9.6,75961
26760,-666666666.0,-222222222.0,75962
26761,31.0,6.6,75964
26762,34.5,5.6,75965
26763,32.1,18.6,75966
26764,29.6,7.2,75968
26765,26.8,4.5,75969
26766,35.4,7.2,75972
26767,9.0,-333333333.0,75973
26768,25.5,7.9,75974
26769,26.0,4.5,75975
26770,28.8,4.0,75976
26771,-666666666.0,-222222222.0,75977
26772,29.7,10.1,75979
26773,27.8,4.5,75980
26774,37.5,5.4,76001
26775,40.9,7.7,76002
26776,24.7,8.6,76005
26777,33.6,2.2,76006
26778,25.4,5.2,76008
26779,23.5,8.1,76009
26780,39.1,2.1,76010
26781,32.5,1.6,76011
26782,33.7,10.1,76012
26783,33.1,3.7,76013
26784,37.7,3.7,76014
26785,30.5,2.5,76015
26786,38.0,5.6,76016
26787,32.3,2.4,76017
26788,34.8,8.4,76018
26789,32.6,3.2,76020
26790,33.4,2.6,76021
26791,30.6,2.6,76022
26792,24.8,9.0,76023
26793,28.9,1.6,76028
26794,35.2,6.0,76031
26795,30.1,4.9,76033
26796,31.2,27.7,76034
26797,22.4,5.9,76035
26798,28.8,3.1,76036
26799,27.5,2.4,76039
26800,32.0,1.9,76040
26801,-666666666.0,-222222222.0,76041
26802,26.6,5.9,76043
26803,34.9,16.9,76044
26804,30.1,3.5,76048
26805,25.0,4.9,76049
26806,23.2,4.0,76050
26807,27.4,2.3,76051
26808,32.9,2.9,76052
26809,31.2,2.8,76053
26810,27.6,13.4,76054
26811,20.2,12.7,76055
26812,36.6,4.1,76058
26813,30.6,17.4,76059
26814,29.5,6.8,76060
26815,-666666666.0,-222222222.0,76061
26816,32.3,2.4,76063
26817,26.6,8.5,76064
26818,29.7,4.6,76065
26819,16.8,6.5,76066
26820,31.1,3.5,76067
26821,-666666666.0,-222222222.0,76070
26822,28.9,5.0,76071
26823,27.5,15.7,76073
26824,-666666666.0,-222222222.0,76077
26825,24.8,3.9,76078
26826,32.1,11.8,76082
26827,31.5,4.6,76084
26828,34.0,6.2,76085
26829,33.5,3.3,76086
26830,33.4,9.2,76087
26831,24.9,8.5,76088
26832,27.7,4.1,76092
26833,30.6,3.0,76093
26834,29.1,2.1,76102
26835,34.5,5.1,76103
26836,31.6,1.7,76104
26837,34.4,2.4,76105
26838,37.4,2.4,76106
26839,30.1,2.2,76107
26840,30.5,2.9,76108
26841,30.6,3.3,76109
26842,34.8,6.8,76110
26843,33.1,3.2,76111
26844,38.5,2.9,76112
26845,29.8,4.1,76114
26846,35.7,3.0,76115
26847,37.5,3.8,76116
26848,33.5,2.1,76117
26849,34.6,6.9,76118
26850,35.5,4.1,76119
26851,34.6,4.5,76120
26852,31.9,4.0,76123
26853,26.4,6.3,76126
26854,-666666666.0,-222222222.0,76127
26855,-666666666.0,-222222222.0,76129
26856,37.1,7.1,76131
26857,34.7,2.3,76132
26858,34.5,4.7,76133
26859,39.5,10.3,76134
26860,35.2,4.5,76135
26861,30.7,2.1,76137
26862,42.6,10.5,76140
26863,30.1,3.2,76148
26864,27.3,3.4,76155
26865,33.5,4.6,76164
26866,30.5,3.6,76177
26867,29.4,4.1,76179
26868,30.2,2.4,76180
26869,29.0,3.7,76182
26870,40.5,4.0,76201
26871,-666666666.0,-222222222.0,76203
26872,34.3,4.6,76205
26873,33.1,4.2,76207
26874,38.4,6.4,76208
26875,33.9,5.3,76209
26876,33.5,2.4,76210
26877,30.3,12.8,76225
26878,25.4,7.8,76226
26879,31.0,3.3,76227
26880,29.0,7.0,76228
26881,32.6,10.5,76230
26882,33.3,19.0,76233
26883,27.2,4.3,76234
26884,12.2,2.6,76238
26885,17.3,2.7,76239
26886,27.9,2.2,76240
26887,-666666666.0,-222222222.0,76241
26888,28.0,2.8,76244
26889,18.1,1.7,76245
26890,28.8,7.0,76247
26891,36.1,5.6,76248
26892,29.3,7.9,76249
26893,27.7,7.7,76250
26894,-666666666.0,-222222222.0,76251
26895,24.2,7.8,76252
26896,-666666666.0,-222222222.0,76253
26897,28.6,31.8,76255
26898,22.0,3.0,76258
26899,38.6,18.0,76259
26900,-666666666.0,-222222222.0,76261
26901,27.4,4.0,76262
26902,-666666666.0,-222222222.0,76263
26903,22.3,5.3,76264
26904,46.1,21.2,76265
26905,32.8,8.3,76266
26906,-666666666.0,-222222222.0,76267
26907,-666666666.0,-222222222.0,76268
26908,-666666666.0,-222222222.0,76270
26909,31.2,12.7,76271
26910,25.9,7.3,76272
26911,25.5,3.7,76273
26912,27.1,3.1,76301
26913,27.4,4.6,76302
26914,19.2,20.7,76305
26915,25.1,3.3,76306
26916,28.3,2.0,76308
26917,31.4,6.9,76309
26918,28.8,4.5,76310
26919,21.9,1.7,76311
26920,24.0,24.2,76351
26921,29.6,6.6,76354
26922,-666666666.0,-222222222.0,76357
26923,25.7,5.0,76360
26924,-666666666.0,-222222222.0,76363
26925,18.1,3.0,76364
26926,41.0,29.4,76365
26927,26.5,5.0,76366
26928,30.4,7.2,76367
26929,25.4,20.9,76370
26930,18.7,1.7,76371
26931,23.5,6.9,76372
26932,-666666666.0,-222222222.0,76373
26933,25.8,3.6,76374
26934,26.4,13.0,76377
26935,18.8,11.6,76379
26936,27.2,5.3,76380
26937,25.1,8.0,76384
26938,-666666666.0,-222222222.0,76388
26939,40.6,34.0,76389
26940,34.3,3.9,76401
26941,-666666666.0,-222222222.0,76402
26942,26.1,3.5,76424
26943,26.1,4.9,76426
26944,19.3,7.2,76427
26945,-666666666.0,-222222222.0,76429
26946,27.3,7.8,76430
26947,25.6,10.0,76431
26948,51.0,-333333333.0,76432
26949,16.7,3.5,76433
26950,19.3,13.6,76435
26951,-666666666.0,-222222222.0,76436
26952,28.1,8.8,76437
26953,-666666666.0,-222222222.0,76439
26954,28.8,1.9,76442
26955,26.6,11.1,76443
26956,26.0,13.5,76444
26957,-666666666.0,-222222222.0,76445
26958,30.9,13.1,76446
26959,28.3,5.5,76448
26960,23.5,2.8,76449
26961,30.7,6.6,76450
26962,-666666666.0,-222222222.0,76452
26963,18.3,7.7,76453
26964,37.0,16.4,76454
26965,23.3,5.6,76455
26966,34.4,7.9,76457
26967,31.1,8.6,76458
26968,-666666666.0,-222222222.0,76459
26969,-666666666.0,-222222222.0,76460
26970,18.1,1.5,76462
26971,33.5,17.3,76463
26972,38.8,32.8,76464
26973,-666666666.0,-222222222.0,76466
26974,-666666666.0,-222222222.0,76469
26975,18.5,1.2,76470
26976,28.3,6.3,76471
26977,-666666666.0,-222222222.0,76472
26978,9.0,-333333333.0,76474
26979,13.0,10.1,76475
26980,40.8,25.3,76476
26981,-666666666.0,-222222222.0,76481
26982,28.9,8.8,76483
26983,-666666666.0,-222222222.0,76484
26984,31.0,11.1,76486
26985,31.1,5.6,76487
26986,-666666666.0,-222222222.0,76490
26987,18.5,10.2,76491
26988,27.8,1.4,76501
26989,31.4,2.6,76502
26990,29.9,2.0,76504
26991,21.9,2.9,76511
26992,32.6,2.2,76513
26993,36.4,17.2,76518
26994,-666666666.0,-222222222.0,76519
26995,27.1,5.7,76520
26996,27.2,1.6,76522
26997,-666666666.0,-222222222.0,76523
26998,51.0,-333333333.0,76524
26999,22.3,11.2,76525
27000,12.5,23.5,76527
27001,26.8,2.1,76528
27002,21.7,7.3,76530
27003,32.5,10.2,76531
27004,36.5,15.5,76534
27005,32.5,3.1,76537
27006,12.9,1.7,76538
27007,16.0,4.0,76539
27008,30.6,2.8,76541
27009,29.7,3.0,76542
27010,34.6,2.5,76543
27011,27.9,1.3,76544
27012,29.6,4.4,76548
27013,31.0,2.7,76549
27014,24.5,3.3,76550
27015,25.0,9.9,76554
27016,9.0,-333333333.0,76556
27017,22.9,6.9,76557
27018,24.4,14.3,76559
27019,21.3,14.7,76561
27020,-666666666.0,-222222222.0,76565
27021,27.0,19.6,76566
27022,30.5,3.9,76567
27023,26.3,8.0,76569
27024,19.6,20.1,76570
27025,29.5,7.8,76571
27026,-666666666.0,-222222222.0,76573
27027,30.5,2.7,76574
27028,51.0,-333333333.0,76577
27029,51.0,-333333333.0,76578
27030,28.2,8.0,76579
27031,-666666666.0,-222222222.0,76596
27032,-666666666.0,-222222222.0,76597
27033,-666666666.0,-222222222.0,76598
27034,-666666666.0,-222222222.0,76599
27035,17.6,2.1,76621
27036,24.2,6.1,76622
27037,-666666666.0,-222222222.0,76623
27038,12.5,21.5,76624
27039,13.0,9.7,76626
27040,26.3,6.4,76627
27041,-666666666.0,-222222222.0,76628
27042,21.7,6.5,76629
27043,38.3,20.9,76630
27044,23.1,6.2,76631
27045,19.3,15.0,76632
27046,51.0,-333333333.0,76633
27047,25.5,6.6,76634
27048,27.2,24.2,76635
27049,13.9,17.4,76636
27050,15.3,3.3,76637
27051,18.3,2.7,76638
27052,28.2,5.1,76639
27053,19.2,21.4,76640
27054,23.4,13.5,76641
27055,25.6,6.9,76642
27056,29.2,5.8,76643
27057,32.3,3.0,76645
27058,41.1,6.0,76648
27059,32.5,23.9,76649
27060,-666666666.0,-222222222.0,76650
27061,28.7,18.0,76651
27062,-666666666.0,-222222222.0,76652
27063,9.0,-333333333.0,76653
27064,13.5,7.9,76654
27065,25.9,7.3,76655
27066,17.5,1.4,76656
27067,29.1,6.6,76657
27068,24.5,36.9,76660
27069,28.2,7.6,76661
27070,32.4,4.0,76664
27071,19.6,7.3,76665
27072,17.3,0.5,76666
27073,32.9,3.2,76667
27074,51.0,-333333333.0,76670
27075,32.1,14.2,76671
27076,32.3,8.8,76673
27077,12.5,12.4,76676
27078,-666666666.0,-222222222.0,76678
27079,-666666666.0,-222222222.0,76679
27080,-666666666.0,-222222222.0,76680
27081,37.1,25.5,76681
27082,34.6,11.2,76682
27083,-666666666.0,-222222222.0,76685
27084,13.8,8.9,76686
27085,21.4,13.3,76687
27086,36.4,5.8,76689
27087,36.6,9.4,76690
27088,32.9,15.6,76691
27089,39.3,17.9,76692
27090,29.7,7.4,76693
27091,34.1,10.2,76701
27092,30.1,12.0,76704
27093,33.3,4.4,76705
27094,45.1,5.5,76706
27095,35.2,7.0,76707
27096,28.4,2.8,76708
27097,33.1,3.1,76710
27098,32.0,3.4,76711
27099,32.1,5.5,76712
27100,-666666666.0,-222222222.0,76798
27101,36.6,5.9,76801
27102,27.9,6.6,76802
27103,-666666666.0,-222222222.0,76820
27104,19.7,9.5,76821
27105,33.6,3.8,76823
27106,-666666666.0,-222222222.0,76824
27107,28.7,4.8,76825
27108,15.7,3.3,76827
27109,-666666666.0,-222222222.0,76828
27110,-666666666.0,-222222222.0,76831
27111,45.0,7.1,76832
27112,28.4,4.7,76834
27113,-666666666.0,-222222222.0,76836
27114,41.7,22.1,76837
27115,-666666666.0,-222222222.0,76841
27116,-666666666.0,-222222222.0,76842
27117,19.7,4.9,76844
27118,-666666666.0,-222222222.0,76845
27119,-666666666.0,-222222222.0,76848
27120,25.7,4.8,76849
27121,-666666666.0,-222222222.0,76852
27122,20.3,7.8,76853
27123,-666666666.0,-222222222.0,76854
27124,26.6,2.4,76856
27125,41.4,44.7,76857
27126,-666666666.0,-222222222.0,76858
27127,18.2,8.6,76859
27128,16.3,11.4,76861
27129,-666666666.0,-222222222.0,76862
27130,21.5,6.1,76864
27131,-666666666.0,-222222222.0,76865
27132,18.4,2.4,76866
27133,-666666666.0,-222222222.0,76869
27134,-666666666.0,-222222222.0,76870
27135,36.9,7.4,76871
27136,51.0,-333333333.0,76872
27137,-666666666.0,-222222222.0,76873
27138,-666666666.0,-222222222.0,76874
27139,25.6,11.3,76875
27140,22.4,6.4,76877
27141,24.1,5.0,76878
27142,-666666666.0,-222222222.0,76880
